ano,escola,tipo,jurado_1,jurado_2,jurado_3,jurado_4
1971,Acadêmicos do Salgueiro,ENREDO,10.0,,,
1971,Imperatriz Leopoldinense,ENREDO,7.0,,,
1971,Estação Primeira de Mangueira,ENREDO,9.0,,,
1971,Mocidade Independente de Padre Miguel,ENREDO,6.0,,,
1971,Unidos de Vila Isabel,ENREDO,5.0,,,
1971,Império Serrano,ENREDO,10.0,,,
1971,Portela,ENREDO,10.0,,,
1971,Unidos de Padre Miguel,EVOLUÇÕES,6.0,,,
1971,Império da Tijuca,EVOLUÇÕES,7.0,,,
1971,Estácio de Sá,EVOLUÇÕES,7.0,,,
1971,Acadêmicos do Salgueiro,EVOLUÇÕES,10.0,,,
1971,Imperatriz Leopoldinense,EVOLUÇÕES,6.0,,,
1971,Estação Primeira de Mangueira,EVOLUÇÕES,8.0,,,
1971,Mocidade Independente de Padre Miguel,EVOLUÇÕES,5.0,,,
1971,Unidos de Vila Isabel,EVOLUÇÕES,7.0,,,
1971,Império Serrano,EVOLUÇÕES,8.0,,,
1971,Portela,EVOLUÇÕES,9.0,,,
1971,Unidos de Padre Miguel,FANTASIAS,5.0,,,
1971,Império da Tijuca,FANTASIAS,6.0,,,
1971,Estácio de Sá,FANTASIAS,7.0,,,
1971,Acadêmicos do Salgueiro,FANTASIAS,10.0,,,
1971,Imperatriz Leopoldinense,FANTASIAS,6.0,,,
1971,Estação Primeira de Mangueira,FANTASIAS,8.0,,,
1971,Mocidade Independente de Padre Miguel,FANTASIAS,6.0,,,
1971,Unidos de Vila Isabel,FANTASIAS,6.0,,,
1971,Império Serrano,FANTASIAS,9.0,,,
1971,Portela,FANTASIAS,9.0,,,
1971,Unidos de Padre Miguel,HARMONIA,5.0,,,
1971,Império da Tijuca,HARMONIA,5.0,,,
1971,Estácio de Sá,HARMONIA,8.0,,,
1971,Acadêmicos do Salgueiro,HARMONIA,10.0,,,
1971,Imperatriz Leopoldinense,HARMONIA,7.0,,,
1971,Estação Primeira de Mangueira,HARMONIA,6.0,,,
1971,Mocidade Independente de Padre Miguel,HARMONIA,8.0,,,
1971,Unidos de Vila Isabel,HARMONIA,9.0,,,
1971,Império Serrano,HARMONIA,7.0,,,
1971,Portela,HARMONIA,7.0,,,
1971,Unidos de Padre Miguel,LETRA DO SAMBA,5.0,,,
1971,Império da Tijuca,LETRA DO SAMBA,10.0,,,
1971,Estácio de Sá,LETRA DO SAMBA,7.0,,,
1971,Acadêmicos do Salgueiro,LETRA DO SAMBA,10.0,,,
1971,Imperatriz Leopoldinense,LETRA DO SAMBA,10.0,,,
1971,Estação Primeira de Mangueira,LETRA DO SAMBA,8.0,,,
1971,Mocidade Independente de Padre Miguel,LETRA DO SAMBA,6.0,,,
1971,Unidos de Vila Isabel,LETRA DO SAMBA,8.0,,,
1971,Império Serrano,LETRA DO SAMBA,7.0,,,
1971,Portela,LETRA DO SAMBA,10.0,,,
1971,Unidos de Padre Miguel,MELODIA,7.0,,,
1971,Império da Tijuca,MELODIA,9.0,,,
1971,Estácio de Sá,MELODIA,7.0,,,
1971,Acadêmicos do Salgueiro,MELODIA,10.0,,,
1971,Imperatriz Leopoldinense,MELODIA,8.0,,,
1971,Estação Primeira de Mangueira,MELODIA,7.0,,,
1971,Mocidade Independente de Padre Miguel,MELODIA,7.0,,,
1971,Unidos de Vila Isabel,MELODIA,8.0,,,
1971,Império Serrano,MELODIA,8.0,,,
1971,Portela,MELODIA,8.0,,,
1971,Unidos de Padre Miguel,MESTRE-SALA E PORTA-BANDEIRA,4.0,,,
1971,Império da Tijuca,MESTRE-SALA E PORTA-BANDEIRA,4.0,,,
1971,Estácio de Sá,MESTRE-SALA E PORTA-BANDEIRA,6.0,,,
1971,Acadêmicos do Salgueiro,MESTRE-SALA E PORTA-BANDEIRA,9.0,,,
1971,Imperatriz Leopoldinense,MESTRE-SALA E PORTA-BANDEIRA,5.0,,,
1971,Estação Primeira de Mangueira,MESTRE-SALA E PORTA-BANDEIRA,10.0,,,
1971,Mocidade Independente de Padre Miguel,MESTRE-SALA E PORTA-BANDEIRA,3.0,,,
1971,Unidos de Vila Isabel,MESTRE-SALA E PORTA-BANDEIRA,9.0,,,
1971,Império Serrano,MESTRE-SALA E PORTA-BANDEIRA,9.0,,,
1971,Portela,MESTRE-SALA E PORTA-BANDEIRA,10.0,,,
1972,Unidos de Padre Miguel,ALEGORIAS,3.0,,,
1972,Mocidade Independente de Padre Miguel,ALEGORIAS,3.0,,,
1972,Unidos de Lucas,ALEGORIAS,3.0,,,
1972,Em Cima da Hora,ALEGORIAS,3.0,,,
1972,Portela,ALEGORIAS,4.0,,,
1972,Unidos de Vila Isabel,ALEGORIAS,3.0,,,
1972,Império da Tijuca,ALEGORIAS,4.0,,,
1972,Estação Primeira de Mangueira,ALEGORIAS,3.0,,,
1972,Imperatriz Leopoldinense,ALEGORIAS,5.0,,,
1972,Império Serrano,ALEGORIAS,5.0,,,
1972,Estácio de Sá,ALEGORIAS,3.0,,,
1972,Acadêmicos do Salgueiro,ALEGORIAS,5.0,,,
1972,Unidos de Padre Miguel,BATERIA,1.0,,,
1972,Mocidade Independente de Padre Miguel,BATERIA,5.0,,,
1972,Unidos de Lucas,BATERIA,3.0,,,
1972,Em Cima da Hora,BATERIA,4.0,,,
1972,Portela,BATERIA,5.0,,,
1972,Unidos de Vila Isabel,BATERIA,4.0,,,
1972,Império da Tijuca,BATERIA,4.0,,,
1972,Estação Primeira de Mangueira,BATERIA,5.0,,,
1972,Imperatriz Leopoldinense,BATERIA,5.0,,,
1972,Império Serrano,BATERIA,5.0,,,
1972,Estácio de Sá,BATERIA,4.0,,,
1972,Acadêmicos do Salgueiro,BATERIA,5.0,,,
1972,Unidos de Padre Miguel,COMISSÃO DE FRENTE,2.0,,,
1972,Mocidade Independente de Padre Miguel,COMISSÃO DE FRENTE,2.0,,,
1972,Unidos de Lucas,COMISSÃO DE FRENTE,4.0,,,
1972,Em Cima da Hora,COMISSÃO DE FRENTE,4.0,,,
1972,Portela,COMISSÃO DE FRENTE,3.0,,,
1972,Unidos de Vila Isabel,COMISSÃO DE FRENTE,3.0,,,
1972,Império da Tijuca,COMISSÃO DE FRENTE,3.0,,,
1972,Estação Primeira de Mangueira,COMISSÃO DE FRENTE,4.0,,,
1972,Imperatriz Leopoldinense,COMISSÃO DE FRENTE,5.0,,,
1972,Império Serrano,COMISSÃO DE FRENTE,4.0,,,
1972,Estácio de Sá,COMISSÃO DE FRENTE,3.0,,,
1972,Acadêmicos do Salgueiro,COMISSÃO DE FRENTE,2.0,,,
1972,Unidos de Padre Miguel,CONJUNTO,2.0,,,
1972,Mocidade Independente de Padre Miguel,CONJUNTO,3.0,,,
1972,Unidos de Lucas,CONJUNTO,3.0,,,
1972,Em Cima da Hora,CONJUNTO,3.0,,,
1972,Portela,CONJUNTO,4.0,,,
1972,Unidos de Vila Isabel,CONJUNTO,4.0,,,
1972,Império da Tijuca,CONJUNTO,3.0,,,
1972,Estação Primeira de Mangueira,CONJUNTO,4.0,,,
1972,Imperatriz Leopoldinense,CONJUNTO,4.0,,,
1972,Império Serrano,CONJUNTO,5.0,,,
1972,Estácio de Sá,CONJUNTO,2.0,,,
1972,Acadêmicos do Salgueiro,CONJUNTO,4.0,,,
1972,Unidos de Padre Miguel,CRONOM.,10.0,,,
1972,Mocidade Independente de Padre Miguel,CRONOM.,10.0,,,
1972,Unidos de Lucas,CRONOM.,10.0,,,
1972,Em Cima da Hora,CRONOM.,10.0,,,
1972,Portela,CRONOM.,10.0,,,
1972,Unidos de Vila Isabel,CRONOM.,10.0,,,
1972,Império da Tijuca,CRONOM.,10.0,,,
1972,Estação Primeira de Mangueira,CRONOM.,10.0,,,
1972,Imperatriz Leopoldinense,CRONOM.,10.0,,,
1972,Império Serrano,CRONOM.,10.0,,,
1972,Estácio de Sá,CRONOM.,10.0,,,
1972,Acadêmicos do Salgueiro,CRONOM.,10.0,,,
1972,Unidos de Padre Miguel,DESFILE DE QUALIDADE,1.0,,,
1972,Mocidade Independente de Padre Miguel,DESFILE DE QUALIDADE,3.0,,,
1972,Unidos de Lucas,DESFILE DE QUALIDADE,3.0,,,
1972,Em Cima da Hora,DESFILE DE QUALIDADE,3.0,,,
1972,Portela,DESFILE DE QUALIDADE,5.0,,,
1972,Unidos de Vila Isabel,DESFILE DE QUALIDADE,4.0,,,
1972,Império da Tijuca,DESFILE DE QUALIDADE,3.0,,,
1972,Estação Primeira de Mangueira,DESFILE DE QUALIDADE,5.0,,,
1972,Imperatriz Leopoldinense,DESFILE DE QUALIDADE,5.0,,,
1972,Império Serrano,DESFILE DE QUALIDADE,5.0,,,
1972,Estácio de Sá,DESFILE DE QUALIDADE,2.0,,,
1972,Acadêmicos do Salgueiro,DESFILE DE QUALIDADE,2.0,,,
1972,Unidos de Padre Miguel,ENREDO,2.0,,,
1972,Mocidade Independente de Padre Miguel,ENREDO,3.0,,,
1972,Unidos de Lucas,ENREDO,4.0,,,
1972,Em Cima da Hora,ENREDO,4.0,,,
1972,Portela,ENREDO,5.0,,,
1972,Unidos de Vila Isabel,ENREDO,3.0,,,
1972,Império da Tijuca,ENREDO,2.0,,,
1972,Estação Primeira de Mangueira,ENREDO,5.0,,,
1972,Imperatriz Leopoldinense,ENREDO,5.0,,,
1972,Império Serrano,ENREDO,5.0,,,
1972,Estácio de Sá,ENREDO,4.0,,,
1972,Acadêmicos do Salgueiro,ENREDO,5.0,,,
1972,Unidos de Padre Miguel,EVOLUÇÃO,3.0,,,
1972,Mocidade Independente de Padre Miguel,EVOLUÇÃO,4.0,,,
1972,Unidos de Lucas,EVOLUÇÃO,4.0,,,
1972,Em Cima da Hora,EVOLUÇÃO,4.0,,,
1972,Portela,EVOLUÇÃO,5.0,,,
1972,Unidos de Vila Isabel,EVOLUÇÃO,5.0,,,
1972,Império da Tijuca,EVOLUÇÃO,3.0,,,
1972,Estação Primeira de Mangueira,EVOLUÇÃO,5.0,,,
1972,Imperatriz Leopoldinense,EVOLUÇÃO,4.0,,,
1972,Império Serrano,EVOLUÇÃO,5.0,,,
1972,Estácio de Sá,EVOLUÇÃO,3.0,,,
1972,Acadêmicos do Salgueiro,EVOLUÇÃO,4.0,,,
1972,Unidos de Padre Miguel,FANTASIAS,2.0,,,
1972,Mocidade Independente de Padre Miguel,FANTASIAS,3.0,,,
1972,Unidos de Lucas,FANTASIAS,3.0,,,
1972,Em Cima da Hora,FANTASIAS,3.0,,,
1972,Portela,FANTASIAS,5.0,,,
1972,Unidos de Vila Isabel,FANTASIAS,2.0,,,
1972,Império da Tijuca,FANTASIAS,2.0,,,
1972,Estação Primeira de Mangueira,FANTASIAS,5.0,,,
1972,Imperatriz Leopoldinense,FANTASIAS,3.0,,,
1972,Império Serrano,FANTASIAS,5.0,,,
1972,Estácio de Sá,FANTASIAS,2.0,,,
1972,Acadêmicos do Salgueiro,FANTASIAS,4.0,,,
1972,Unidos de Padre Miguel,HARMONIA,1.0,,,
1972,Mocidade Independente de Padre Miguel,HARMONIA,3.0,,,
1972,Unidos de Lucas,HARMONIA,2.0,,,
1972,Em Cima da Hora,HARMONIA,2.0,,,
1972,Portela,HARMONIA,3.0,,,
1972,Unidos de Vila Isabel,HARMONIA,2.0,,,
1972,Império da Tijuca,HARMONIA,1.0,,,
1972,Estação Primeira de Mangueira,HARMONIA,4.0,,,
1972,Imperatriz Leopoldinense,HARMONIA,1.0,,,
1972,Império Serrano,HARMONIA,5.0,,,
1972,Estácio de Sá,HARMONIA,2.0,,,
1972,Acadêmicos do Salgueiro,HARMONIA,2.0,,,
1972,Unidos de Padre Miguel,LETRA DO SAMBA DE ENREDO,5.0,,,
1972,Mocidade Independente de Padre Miguel,LETRA DO SAMBA DE ENREDO,5.0,,,
1972,Unidos de Lucas,LETRA DO SAMBA DE ENREDO,3.0,,,
1972,Em Cima da Hora,LETRA DO SAMBA DE ENREDO,3.0,,,
1972,Portela,LETRA DO SAMBA DE ENREDO,5.0,,,
1972,Unidos de Vila Isabel,LETRA DO SAMBA DE ENREDO,5.0,,,
1972,Império da Tijuca,LETRA DO SAMBA DE ENREDO,4.0,,,
1972,Estação Primeira de Mangueira,LETRA DO SAMBA DE ENREDO,5.0,,,
1972,Imperatriz Leopoldinense,LETRA DO SAMBA DE ENREDO,5.0,,,
1972,Império Serrano,LETRA DO SAMBA DE ENREDO,5.0,,,
1972,Estácio de Sá,LETRA DO SAMBA DE ENREDO,3.0,,,
1972,Acadêmicos do Salgueiro,LETRA DO SAMBA DE ENREDO,5.0,,,
1972,Unidos de Padre Miguel,MELODIA,1.0,,,
1972,Mocidade Independente de Padre Miguel,MELODIA,2.0,,,
1972,Unidos de Lucas,MELODIA,2.0,,,
1972,Em Cima da Hora,MELODIA,2.0,,,
1972,Portela,MELODIA,5.0,,,
1972,Unidos de Vila Isabel,MELODIA,4.0,,,
1972,Império da Tijuca,MELODIA,1.0,,,
1972,Estação Primeira de Mangueira,MELODIA,5.0,,,
1972,Imperatriz Leopoldinense,MELODIA,1.0,,,
1972,Império Serrano,MELODIA,4.0,,,
1972,Estácio de Sá,MELODIA,4.0,,,
1972,Acadêmicos do Salgueiro,MELODIA,3.0,,,
1972,Unidos de Padre Miguel,MESTRE-SALA E PORTA-BANDEIRA,3.0,,,
1972,Mocidade Independente de Padre Miguel,MESTRE-SALA E PORTA-BANDEIRA,3.0,,,
1972,Unidos de Lucas,MESTRE-SALA E PORTA-BANDEIRA,2.0,,,
1972,Em Cima da Hora,MESTRE-SALA E PORTA-BANDEIRA,2.0,,,
1972,Portela,MESTRE-SALA E PORTA-BANDEIRA,4.0,,,
1972,Unidos de Vila Isabel,MESTRE-SALA E PORTA-BANDEIRA,3.0,,,
1972,Império da Tijuca,MESTRE-SALA E PORTA-BANDEIRA,3.0,,,
1972,Estação Primeira de Mangueira,MESTRE-SALA E PORTA-BANDEIRA,5.0,,,
1972,Imperatriz Leopoldinense,MESTRE-SALA E PORTA-BANDEIRA,4.0,,,
1972,Império Serrano,MESTRE-SALA E PORTA-BANDEIRA,5.0,,,
1972,Estácio de Sá,MESTRE-SALA E PORTA-BANDEIRA,4.0,,,
1972,Acadêmicos do Salgueiro,MESTRE-SALA E PORTA-BANDEIRA,5.0,,,
1973,Unidos do Jacarezinho,ALEGORIAS,2.0,,,
1973,Tupy de Brás de Pina,ALEGORIAS,3.0,,,
1973,Em Cima da Hora,ALEGORIAS,4.0,,,
1973,Portela,ALEGORIAS,5.0,,,
1973,Imperatriz Leopoldinense,ALEGORIAS,4.0,,,
1973,Acadêmicos do Salgueiro,ALEGORIAS,5.0,,,
1973,Estação Primeira de Mangueira,ALEGORIAS,5.0,,,
1973,Unidos de Vila Isabel,ALEGORIAS,3.0,,,
1973,Mocidade Independente de Padre Miguel,ALEGORIAS,3.0,,,
1973,Império Serrano,ALEGORIAS,5.0,,,
1973,Unidos do Jacarezinho,BATERIA,4.0,,,
1973,Tupy de Brás de Pina,BATERIA,4.0,,,
1973,Em Cima da Hora,BATERIA,5.0,,,
1973,Portela,BATERIA,5.0,,,
1973,Imperatriz Leopoldinense,BATERIA,3.0,,,
1973,Acadêmicos do Salgueiro,BATERIA,5.0,,,
1973,Estação Primeira de Mangueira,BATERIA,5.0,,,
1973,Unidos de Vila Isabel,BATERIA,3.0,,,
1973,Mocidade Independente de Padre Miguel,BATERIA,5.0,,,
1973,Império Serrano,BATERIA,5.0,,,
1973,Unidos do Jacarezinho,COMISSÃO DE FRENTE,2.0,,,
1973,Tupy de Brás de Pina,COMISSÃO DE FRENTE,3.0,,,
1973,Em Cima da Hora,COMISSÃO DE FRENTE,3.0,,,
1973,Portela,COMISSÃO DE FRENTE,5.0,,,
1973,Imperatriz Leopoldinense,COMISSÃO DE FRENTE,4.0,,,
1973,Acadêmicos do Salgueiro,COMISSÃO DE FRENTE,3.0,,,
1973,Estação Primeira de Mangueira,COMISSÃO DE FRENTE,5.0,,,
1973,Unidos de Vila Isabel,COMISSÃO DE FRENTE,3.0,,,
1973,Mocidade Independente de Padre Miguel,COMISSÃO DE FRENTE,3.0,,,
1973,Império Serrano,COMISSÃO DE FRENTE,5.0,,,
1973,Unidos do Jacarezinho,CONCENTRAÇÃO,5.0,,,
1973,Tupy de Brás de Pina,CONCENTRAÇÃO,5.0,,,
1973,Em Cima da Hora,CONCENTRAÇÃO,5.0,,,
1973,Portela,CONCENTRAÇÃO,5.0,,,
1973,Imperatriz Leopoldinense,CONCENTRAÇÃO,5.0,,,
1973,Acadêmicos do Salgueiro,CONCENTRAÇÃO,5.0,,,
1973,Estação Primeira de Mangueira,CONCENTRAÇÃO,5.0,,,
1973,Unidos de Vila Isabel,CONCENTRAÇÃO,5.0,,,
1973,Mocidade Independente de Padre Miguel,CONCENTRAÇÃO,5.0,,,
1973,Império Serrano,CONCENTRAÇÃO,5.0,,,
1973,Unidos do Jacarezinho,CRONOMETRAGEM,5.0,,,
1973,Tupy de Brás de Pina,CRONOMETRAGEM,5.0,,,
1973,Em Cima da Hora,CRONOMETRAGEM,5.0,,,
1973,Portela,CRONOMETRAGEM,5.0,,,
1973,Imperatriz Leopoldinense,CRONOMETRAGEM,5.0,,,
1973,Acadêmicos do Salgueiro,CRONOMETRAGEM,5.0,,,
1973,Estação Primeira de Mangueira,CRONOMETRAGEM,5.0,,,
1973,Unidos de Vila Isabel,CRONOMETRAGEM,5.0,,,
1973,Mocidade Independente de Padre Miguel,CRONOMETRAGEM,5.0,,,
1973,Império Serrano,CRONOMETRAGEM,5.0,,,
1973,Unidos do Jacarezinho,ENREDO,4.0,,,
1973,Tupy de Brás de Pina,ENREDO,3.0,,,
1973,Em Cima da Hora,ENREDO,3.0,,,
1973,Portela,ENREDO,5.0,,,
1973,Imperatriz Leopoldinense,ENREDO,4.0,,,
1973,Acadêmicos do Salgueiro,ENREDO,5.0,,,
1973,Estação Primeira de Mangueira,ENREDO,4.0,,,
1973,Unidos de Vila Isabel,ENREDO,4.0,,,
1973,Mocidade Independente de Padre Miguel,ENREDO,4.0,,,
1973,Império Serrano,ENREDO,5.0,,,
1973,Unidos do Jacarezinho,EVOLUÇÃO E CONJUNTO,2.0,,,
1973,Tupy de Brás de Pina,EVOLUÇÃO E CONJUNTO,3.0,,,
1973,Em Cima da Hora,EVOLUÇÃO E CONJUNTO,4.0,,,
1973,Portela,EVOLUÇÃO E CONJUNTO,3.0,,,
1973,Imperatriz Leopoldinense,EVOLUÇÃO E CONJUNTO,4.0,,,
1973,Acadêmicos do Salgueiro,EVOLUÇÃO E CONJUNTO,5.0,,,
1973,Estação Primeira de Mangueira,EVOLUÇÃO E CONJUNTO,5.0,,,
1973,Unidos de Vila Isabel,EVOLUÇÃO E CONJUNTO,2.0,,,
1973,Mocidade Independente de Padre Miguel,EVOLUÇÃO E CONJUNTO,3.0,,,
1973,Império Serrano,EVOLUÇÃO E CONJUNTO,4.0,,,
1973,Unidos do Jacarezinho,FANTASIAS,2.0,,,
1973,Tupy de Brás de Pina,FANTASIAS,3.0,,,
1973,Em Cima da Hora,FANTASIAS,4.0,,,
1973,Portela,FANTASIAS,4.0,,,
1973,Imperatriz Leopoldinense,FANTASIAS,5.0,,,
1973,Acadêmicos do Salgueiro,FANTASIAS,5.0,,,
1973,Estação Primeira de Mangueira,FANTASIAS,5.0,,,
1973,Unidos de Vila Isabel,FANTASIAS,2.0,,,
1973,Mocidade Independente de Padre Miguel,FANTASIAS,2.0,,,
1973,Império Serrano,FANTASIAS,5.0,,,
1973,Unidos do Jacarezinho,HARMONIA,2.0,,,
1973,Tupy de Brás de Pina,HARMONIA,2.0,,,
1973,Em Cima da Hora,HARMONIA,4.0,,,
1973,Portela,HARMONIA,3.0,,,
1973,Imperatriz Leopoldinense,HARMONIA,4.0,,,
1973,Acadêmicos do Salgueiro,HARMONIA,5.0,,,
1973,Estação Primeira de Mangueira,HARMONIA,5.0,,,
1973,Unidos de Vila Isabel,HARMONIA,3.0,,,
1973,Mocidade Independente de Padre Miguel,HARMONIA,4.0,,,
1973,Império Serrano,HARMONIA,5.0,,,
1973,Unidos do Jacarezinho,LETRA DO SAMBA DE ENREDO,3.0,,,
1973,Tupy de Brás de Pina,LETRA DO SAMBA DE ENREDO,3.0,,,
1973,Em Cima da Hora,LETRA DO SAMBA DE ENREDO,5.0,,,
1973,Portela,LETRA DO SAMBA DE ENREDO,5.0,,,
1973,Imperatriz Leopoldinense,LETRA DO SAMBA DE ENREDO,5.0,,,
1973,Acadêmicos do Salgueiro,LETRA DO SAMBA DE ENREDO,4.0,,,
1973,Estação Primeira de Mangueira,LETRA DO SAMBA DE ENREDO,5.0,,,
1973,Unidos de Vila Isabel,LETRA DO SAMBA DE ENREDO,4.0,,,
1973,Mocidade Independente de Padre Miguel,LETRA DO SAMBA DE ENREDO,4.0,,,
1973,Império Serrano,LETRA DO SAMBA DE ENREDO,5.0,,,
1973,Unidos do Jacarezinho,MELODIA,3.0,,,
1973,Tupy de Brás de Pina,MELODIA,2.0,,,
1973,Em Cima da Hora,MELODIA,4.0,,,
1973,Portela,MELODIA,3.0,,,
1973,Imperatriz Leopoldinense,MELODIA,3.0,,,
1973,Acadêmicos do Salgueiro,MELODIA,4.0,,,
1973,Estação Primeira de Mangueira,MELODIA,5.0,,,
1973,Unidos de Vila Isabel,MELODIA,3.0,,,
1973,Mocidade Independente de Padre Miguel,MELODIA,3.0,,,
1973,Império Serrano,MELODIA,4.0,,,
1973,Unidos do Jacarezinho,MESTRE-SALA E PORTA-BANDEIRA,4.0,,,
1973,Tupy de Brás de Pina,MESTRE-SALA E PORTA-BANDEIRA,5.0,,,
1973,Em Cima da Hora,MESTRE-SALA E PORTA-BANDEIRA,4.0,,,
1973,Portela,MESTRE-SALA E PORTA-BANDEIRA,5.0,,,
1973,Imperatriz Leopoldinense,MESTRE-SALA E PORTA-BANDEIRA,5.0,,,
1973,Acadêmicos do Salgueiro,MESTRE-SALA E PORTA-BANDEIRA,5.0,,,
1973,Estação Primeira de Mangueira,MESTRE-SALA E PORTA-BANDEIRA,5.0,,,
1973,Unidos de Vila Isabel,MESTRE-SALA E PORTA-BANDEIRA,5.0,,,
1973,Mocidade Independente de Padre Miguel,MESTRE-SALA E PORTA-BANDEIRA,4.0,,,
1973,Império Serrano,MESTRE-SALA E PORTA-BANDEIRA,5.0,,,
1974,Beija-Flor de Nilópolis,ALEGORIAS,9.0,,,
1974,Estácio de Sá,ALEGORIAS,7.0,,,
1974,Portela,ALEGORIAS,10.0,,,
1974,Acadêmicos do Salgueiro,ALEGORIAS,10.0,,,
1974,Unidos de Vila Isabel,ALEGORIAS,7.0,,,
1974,Estação Primeira de Mangueira,ALEGORIAS,10.0,,,
1974,Império Serrano,ALEGORIAS,10.0,,,
1974,Imperatriz Leopoldinense,ALEGORIAS,7.0,,,
1974,Mocidade Independente de Padre Miguel,ALEGORIAS,10.0,,,
1974,Em Cima da Hora,ALEGORIAS,7.0,,,
1974,Beija-Flor de Nilópolis,BATERIA,7.0,,,
1974,Estácio de Sá,BATERIA,8.0,,,
1974,Portela,BATERIA,9.0,,,
1974,Acadêmicos do Salgueiro,BATERIA,9.0,,,
1974,Unidos de Vila Isabel,BATERIA,7.0,,,
1974,Estação Primeira de Mangueira,BATERIA,10.0,,,
1974,Império Serrano,BATERIA,8.0,,,
1974,Imperatriz Leopoldinense,BATERIA,8.0,,,
1974,Mocidade Independente de Padre Miguel,BATERIA,10.0,,,
1974,Em Cima da Hora,BATERIA,8.0,,,
1974,Beija-Flor de Nilópolis,COMISSÃO DE FRENTE,7.0,,,
1974,Estácio de Sá,COMISSÃO DE FRENTE,6.0,,,
1974,Portela,COMISSÃO DE FRENTE,10.0,,,
1974,Acadêmicos do Salgueiro,COMISSÃO DE FRENTE,10.0,,,
1974,Unidos de Vila Isabel,COMISSÃO DE FRENTE,7.0,,,
1974,Estação Primeira de Mangueira,COMISSÃO DE FRENTE,10.0,,,
1974,Império Serrano,COMISSÃO DE FRENTE,10.0,,,
1974,Imperatriz Leopoldinense,COMISSÃO DE FRENTE,9.0,,,
1974,Mocidade Independente de Padre Miguel,COMISSÃO DE FRENTE,10.0,,,
1974,Em Cima da Hora,COMISSÃO DE FRENTE,6.0,,,
1974,Beija-Flor de Nilópolis,ENREDO,9.0,,,
1974,Estácio de Sá,ENREDO,8.0,,,
1974,Portela,ENREDO,9.0,,,
1974,Acadêmicos do Salgueiro,ENREDO,10.0,,,
1974,Unidos de Vila Isabel,ENREDO,7.0,,,
1974,Estação Primeira de Mangueira,ENREDO,10.0,,,
1974,Império Serrano,ENREDO,10.0,,,
1974,Imperatriz Leopoldinense,ENREDO,9.0,,,
1974,Mocidade Independente de Padre Miguel,ENREDO,10.0,,,
1974,Em Cima da Hora,ENREDO,8.0,,,
1974,Beija-Flor de Nilópolis,EVOLUÇÃO,7.0,,,
1974,Estácio de Sá,EVOLUÇÃO,7.0,,,
1974,Portela,EVOLUÇÃO,10.0,,,
1974,Acadêmicos do Salgueiro,EVOLUÇÃO,10.0,,,
1974,Unidos de Vila Isabel,EVOLUÇÃO,7.0,,,
1974,Estação Primeira de Mangueira,EVOLUÇÃO,9.0,,,
1974,Império Serrano,EVOLUÇÃO,10.0,,,
1974,Imperatriz Leopoldinense,EVOLUÇÃO,7.0,,,
1974,Mocidade Independente de Padre Miguel,EVOLUÇÃO,9.0,,,
1974,Em Cima da Hora,EVOLUÇÃO,6.0,,,
1974,Beija-Flor de Nilópolis,FANTASIAS,5.0,,,
1974,Estácio de Sá,FANTASIAS,4.0,,,
1974,Portela,FANTASIAS,8.0,,,
1974,Acadêmicos do Salgueiro,FANTASIAS,10.0,,,
1974,Unidos de Vila Isabel,FANTASIAS,4.0,,,
1974,Estação Primeira de Mangueira,FANTASIAS,8.0,,,
1974,Império Serrano,FANTASIAS,8.0,,,
1974,Imperatriz Leopoldinense,FANTASIAS,6.0,,,
1974,Mocidade Independente de Padre Miguel,FANTASIAS,4.0,,,
1974,Em Cima da Hora,FANTASIAS,5.0,,,
1974,Beija-Flor de Nilópolis,HARMONIA,4.0,,,
1974,Estácio de Sá,HARMONIA,3.0,,,
1974,Portela,HARMONIA,7.0,,,
1974,Acadêmicos do Salgueiro,HARMONIA,8.0,,,
1974,Unidos de Vila Isabel,HARMONIA,5.0,,,
1974,Estação Primeira de Mangueira,HARMONIA,7.0,,,
1974,Império Serrano,HARMONIA,10.0,,,
1974,Imperatriz Leopoldinense,HARMONIA,5.0,,,
1974,Mocidade Independente de Padre Miguel,HARMONIA,7.0,,,
1974,Em Cima da Hora,HARMONIA,6.0,,,
1974,Beija-Flor de Nilópolis,LETRA DO SAMBA,7.0,,,
1974,Estácio de Sá,LETRA DO SAMBA,8.0,,,
1974,Portela,LETRA DO SAMBA,10.0,,,
1974,Acadêmicos do Salgueiro,LETRA DO SAMBA,9.0,,,
1974,Unidos de Vila Isabel,LETRA DO SAMBA,7.0,,,
1974,Estação Primeira de Mangueira,LETRA DO SAMBA,8.0,,,
1974,Império Serrano,LETRA DO SAMBA,8.0,,,
1974,Imperatriz Leopoldinense,LETRA DO SAMBA,7.0,,,
1974,Mocidade Independente de Padre Miguel,LETRA DO SAMBA,10.0,,,
1974,Em Cima da Hora,LETRA DO SAMBA,8.0,,,
1974,Beija-Flor de Nilópolis,MELODIA,7.0,,,
1974,Estácio de Sá,MELODIA,7.0,,,
1974,Portela,MELODIA,10.0,,,
1974,Acadêmicos do Salgueiro,MELODIA,8.0,,,
1974,Unidos de Vila Isabel,MELODIA,6.0,,,
1974,Estação Primeira de Mangueira,MELODIA,10.0,,,
1974,Império Serrano,MELODIA,9.0,,,
1974,Imperatriz Leopoldinense,MELODIA,5.0,,,
1974,Mocidade Independente de Padre Miguel,MELODIA,10.0,,,
